T X1 X2 U1 U2 Vx Vsup
8.049999999999872813e+00 4.552813017592531319e-01 4.832745998998912440e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.204177013200000479e-01 2.222253890407208388e-01
8.059999999999872600e+00 4.643804595787757727e-01 4.745618792794015217e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.204290942518961349e-01 2.222253418927703228e-01
8.069999999999872387e+00 4.731707072506600720e-01 4.658013288847134281e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.204306980954274242e-01 2.222252954467661967e-01
8.079999999999872173e+00 4.816557624172172480e-01 4.569997560473701426e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.204205252485333388e-01 2.222252496922577369e-01
8.089999999999871960e+00 4.898394207505713527e-01 4.481637921688064186e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.203967213661902069e-01 2.222252046189498176e-01
8.099999999999871747e+00 4.977255513095876216e-01 4.392998938370075157e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.203575605758195111e-01 2.222251602167003848e-01
8.109999999999871534e+00 5.053180919888413669e-01 4.304143440177971014e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.203014408137568825e-01 2.222251164755187358e-01
8.119999999999871321e+00 5.126210450597086243e-01 4.215132533178135854e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.202268792803375730e-01 2.222250733855626603e-01
8.129999999999871108e+00 5.196384728036016476e-01 4.126025613162789263e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.201325080112065680e-01 2.222250309371365251e-01
8.139999999999870894e+00 5.263744932373149998e-01 4.036880379627069693e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.200170695625100481e-01 2.222249891206890815e-01
8.149999999999870681e+00 5.328332759303905375e-01 3.947752850377419520e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.198794128076710652e-01 2.222249479268113004e-01
8.159999999999870468e+00 5.390190379143577903e-01 3.858697376743620011e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.197184888435003980e-01 2.222249073462341518e-01
8.169999999999870255e+00 5.449360396836534504e-01 3.769766659367266293e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.195333470034373513e-01 2.222248673698267174e-01
8.179999999999870042e+00 5.505885812879715013e-01 3.681011764539931508e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.193231309757575076e-01 2.222248279885939981e-01
8.189999999999869829e+00 5.559809985157480039e-01 3.592482141064707313e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.190870750246284304e-01 2.222247891936748321e-01
8.199999999999869615e+00 5.611176591684381432e-01 3.504225637615280275e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.188245003119348442e-01 2.222247509763400908e-01
8.209999999999869402e+00 5.660029594251937413e-01 3.416288520567143383e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.185348113178329776e-01 2.222247133279905140e-01
8.219999999999869189e+00 5.706413202975100241e-01 3.328715492276017596e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.182174923580345594e-01 2.222246762401550169e-01
8.229999999999868976e+00 5.750371841733642464e-01 3.241549709779005806e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.178721041958575910e-01 2.222246397044884414e-01
8.239999999999868763e+00 5.791950114503287006e-01 3.154832803894479509e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.174982807471166901e-01 2.222246037127700580e-01
8.249999999999868550e+00 5.831192772571029970e-01 3.068604898697146477e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.170957258759637076e-01 2.222245682569013725e-01
8.259999999999868336e+00 5.868144682628693154e-01 2.982904631345224544e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.166642102798209957e-01 2.222245333289045721e-01
8.269999999999868123e+00 5.902850795738399103e-01 2.897769172237110169e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.162035684615860043e-01 2.222244989209205546e-01
8.279999999999867910e+00 5.935356117163317347e-01 2.813234245475387807e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.157136957873174443e-01 2.222244650252072906e-01
8.289999999999867697e+00 5.965705677056669654e-01 2.729334149616503002e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.151945456276450619e-01 2.222244316341380199e-01
8.299999999999867484e+00 5.993944502001685715e-01 2.646101778684875616e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.146461265811774877e-01 2.222243987401994192e-01
8.309999999999867271e+00 6.020117587394870906e-01 2.563568643430707006e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.140684997782109911e-01 2.222243663359901589e-01
8.319999999999867057e+00 6.044269870664684685e-01 2.481764892811182122e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.134617762630749149e-01 2.222243344142190158e-01
8.329999999999866844e+00 6.066446205317406193e-01 2.400719335675246535e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.128261144534747684e-01 2.222243029677034298e-01
8.339999999999866631e+00 6.086691335801737157e-01 2.320459462632585290e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.121617176752252087e-01 2.222242719893675611e-01
8.349999999999866418e+00 6.105049873183407971e-01 2.241011468087898140e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.114688317707910936e-01 2.222242414722412074e-01
8.359999999999866205e+00 6.121566271620834110e-01 2.162400272422017877e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.107477427800830971e-01 2.222242114094576670e-01
8.369999999999865992e+00 6.136284805632625794e-01 2.084649544301877544e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.099987746919793064e-01 2.222241817942526565e-01
8.379999999999865778e+00 6.149249548147545097e-01 2.007781723101780269e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.092222872650716936e-01 2.222241526199625616e-01
8.389999999999865565e+00 6.160504349327301510e-01 1.931818041418878473e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.084186739161603685e-01 2.222241238800229668e-01
8.399999999999865352e+00 6.170092816152384918e-01 1.856778547666216583e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.075883596750436599e-01 2.222240955679670726e-01
8.409999999999865139e+00 6.178058292760949533e-01 1.782682128727133553e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.067317992041771968e-01 2.222240676774246138e-01
8.419999999999864926e+00 6.184443841530600228e-01 1.709546532655263906e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.058494748817970288e-01 2.222240402021198880e-01
8.429999999999864713e+00 6.189292224892772865e-01 1.637388391404814292e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.049418949471268903e-01 2.222240131358708681e-01
8.439999999999864500e+00 6.192645887869254739e-01 1.566223243576226054e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.040095917063121100e-01 2.222239864725873426e-01
8.449999999999864286e+00 6.194546941320249189e-01 1.496065557162762905e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.030531197977439029e-01 2.222239602062699992e-01
8.459999999999864073e+00 6.195037145893281805e-01 1.426928752283995461e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.020730545154617031e-01 2.222239343310086768e-01
8.469999999999863860e+00 6.194157896662099150e-01 1.358825223892568268e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.010699901893406305e-01 2.222239088409813101e-01
8.479999999999863647e+00 6.191950208444643167e-01 1.291766364441063464e-01 6.418559184448168198e-01 7.668252603803298317e-01 2.000445386207947152e-01 2.222238837304524317e-01
8.489999999999863434e+00 6.188454701789057877e-01 1.225762586496182277e-01 6.418559184448168198e-01 7.668252603803298317e-01 1.989973275727445479e-01 2.222238589937719777e-01
8.499999999999863221e+00 6.183711589616621707e-01 1.160823345287877173e-01 6.418559184448168198e-01 7.668252603803298317e-01 1.979289993126213121e-01 2.222238346253740948e-01
8.509999999999863007e+00 6.177760664510411059e-01 1.096957161181476154e-01 6.418559184448168198e-01 7.668252603803298317e-01 1.968402092071971921e-01 2.222238106197757246e-01
8.519999999999862794e+00 6.170641286638431922e-01 1.034171642061239293e-01 6.418559184448168198e-01 7.668252603803298317e-01 1.957316243680521928e-01 2.222237869715753822e-01
8.529999999999862581e+00 6.162392372299920762e-01 9.724735056141813050e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.946039223465089174e-01 2.222237636754521017e-01
8.539999999999862368e+00 6.153052383083418286e-01 9.118686015033909686e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.934577898768814197e-01 2.222237407261641040e-01
8.549999999999862155e+00 6.142659315625251804e-01 8.523619334204590725e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.922939216669097284e-01 2.222237181185476584e-01
8.559999999999861942e+00 6.131250691956945387e-01 7.939576810070123059e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.911130192342627709e-01 2.222236958475158897e-01
8.569999999999861728e+00 6.118863550430124754e-01 7.366592216357233103e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.899157897880165147e-01 2.222236739080576950e-01
8.579999999999861515e+00 6.105534437207427167e-01 6.804691520415405426e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.887029451540297442e-01 2.222236522952365234e-01
8.589999999999861302e+00 6.091299398307919999e-01 6.253893097942465895e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.874752007431567669e-01 2.222236310041893759e-01
8.599999999999861089e+00 6.076193972195552684e-01 5.714207946038132174e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.862332745612561014e-01 2.222236100301256123e-01
8.609999999999860876e+00 6.060253182899142388e-01 5.185639894503789316e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.849778862599694151e-01 2.222235893683259522e-01
8.619999999999860663e+00 6.043511533652421441e-01 4.668185815310208625e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.837097562272623774e-01 2.222235690141413644e-01
8.629999999999860449e+00 6.026003001042707918e-01 4.161835830158405053e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.824296047167381363e-01 2.222235489629919847e-01
8.639999999999860236e+00 6.007761029656745189e-01 3.666573516062187482e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.811381510147458129e-01 2.222235292103662274e-01
8.649999999999860023e+00 5.988818527212336207e-01 3.182376108884298754e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.798361126443285829e-01 2.222235097518196478e-01
8.659999999999859810e+00 5.969207860164394974e-01 2.709214704761315692e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.785242046050667386e-01 2.222234905829738594e-01
8.669999999999859597e+00 5.948960849774109771e-01 2.247054459355678560e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.772031386478910009e-01 2.222234716995158677e-01
8.679999999999859384e+00 5.928108768629951619e-01 1.795854784876409552e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.758736225839547807e-01 2.222234530971966548e-01
8.689999999999859170e+00 5.906682337609304723e-01 1.355569544813145511e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.745363596266698569e-01 2.222234347718307357e-01
8.699999999999858957e+00 5.884711723269581141e-01 9.261472463311829634e-03 6.418559184448168198e-01 7.668252603803298317e-01 1.731920477660265634e-01 2.222234167192946586e-01
8.709999999999858744e+00 5.862226535657728554e-01 5.075312302782022771e-03 6.418559184448168198e-01 7.668252603803298317e-01 1.718413791743334806e-01 2.222233989355265338e-01
8.719999999999858531e+00 5.839255826527106619e-01 9.965985875627367610e-04 6.418559184448168198e-01 7.668252603803298317e-01 1.704850396425261760e-01 2.222233814165249788e-01
8.729999999999858318e+00 5.815828087950796199e-01 -2.975332997843822998e-03 6.418559184448168198e-01 7.668252603803298317e-01 1.691237080462111020e-01 2.222233641583480079e-01
8.739999999999858105e+00 5.791971251320485736e-01 -6.841192879705975012e-03 6.418559184448168198e-01 7.668252603803298317e-01 1.677580558406236155e-01 2.222233471571124774e-01
8.749999999999857891e+00 5.767712686720143367e-01 -1.060173579488385767e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.663887465836947355e-01 2.222233304089930306e-01
8.759999999999857678e+00 5.743079202663786687e-01 -1.425775901657260966e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.650164354864339100e-01 2.222233139102211819e-01
8.769999999999857465e+00 5.718097046186761956e-01 -1.781010060629376404e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.636417689898520267e-01 2.222232976570846508e-01
8.779999999999857252e+00 5.692791903280010057e-01 -2.125963769243529103e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.622653843676590268e-01 2.222232816459263904e-01
8.789999999999857039e+00 5.667188899656931955e-01 -2.460728477561554065e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.608879093539878624e-01 2.222232658731437549e-01
8.799999999999856826e+00 5.641312601842544128e-01 -2.785399206112170942e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.595099617954079951e-01 2.222232503351878607e-01
8.809999999999856612e+00 5.615187018574725464e-01 -3.100074381864932269e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.581321493265053224e-01 2.222232350285625047e-01
8.819999999999856399e+00 5.588835602507478129e-01 -3.404855676954577498e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.567550690683201242e-01 2.222232199498236083e-01
8.829999999999856186e+00 5.562281252206215942e-01 -3.699847850173797886e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.553793073489455334e-01 2.222232050955783578e-01
8.839999999999855973e+00 5.535546314425232595e-01 -3.985158591250186760e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.540054394456046305e-01 2.222231904624845655e-01
8.849999999999855760e+00 5.508652586657603045e-01 -4.260898367920968460e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.526340293475350884e-01 2.222231760472495599e-01
8.859999999999855547e+00 5.481621319947893589e-01 -4.527180275816967275e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.512656295390237271e-01 2.222231618466299630e-01
8.869999999999855333e+00 5.454473221958184848e-01 -4.784119891165218574e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.499007808019466315e-01 2.222231478574304420e-01
8.879999999999855120e+00 5.427228460278035183e-01 -5.031835126317610318e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.485400120371816457e-01 2.222231340765034591e-01
8.889999999999854907e+00 5.399906665969131936e-01 -5.270446088110977007e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.471838401042735445e-01 2.222231205007480781e-01
8.899999999999854694e+00 5.372526937335520003e-01 -5.500074939062169627e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.458327696787438954e-01 2.222231071271098257e-01
8.909999999999854481e+00 5.345107843910409384e-01 -5.720845761399782209e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.444872931264492288e-01 2.222230939525795257e-01
8.919999999999854268e+00 5.317667430650713234e-01 -5.932884423932404533e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.431478903944037873e-01 2.222230809741927715e-01
8.929999999999854055e+00 5.290223222330596720e-01 -6.136318451751545527e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.418150289174949230e-01 2.222230681890293991e-01
8.939999999999853841e+00 5.262792228125436900e-01 -6.331276898765662853e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.404891635405296768e-01 2.222230555942126540e-01
8.949999999999853628e+00 5.235390946377765919e-01 -6.517890223060109067e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.391707364550645309e-01 2.222230431869086920e-01
8.959999999999853415e+00 5.208035369536857528e-01 -6.696290165076221323e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.378601771504793794e-01 2.222230309643257462e-01
8.969999999999853202e+00 5.180740989263813434e-01 -6.866609628601226534e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.365579023787709401e-01 2.222230189237136833e-01
8.979999999999852989e+00 5.153522801694084832e-01 -7.028982564559183022e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.352643161325480792e-01 2.222230070623632536e-01
8.989999999999852776e+00 5.126395312849563179e-01 -7.183543857591692672e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.339798096357270318e-01 2.222229953776056754e-01
8.999999999999852562e+00 5.099372544192468659e-01 -7.330429215415804056e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.327047613464309439e-01 2.222229838668117463e-01
9.009999999999852349e+00 5.072468038313434624e-01 -7.469775060945116341e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.314395369716125916e-01 2.222229725273915657e-01
9.019999999999852136e+00 5.045694864746318453e-01 -7.601718427158841995e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.301844894929271579e-01 2.222229613567935635e-01
9.029999999999851923e+00 5.019065625902415784e-01 -7.726396854702369255e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.289399592033937669e-01 2.222229503525044447e-01
9.039999999999851710e+00 4.992592463116886092e-01 -7.843948292201605166e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.277062737543943061e-01 2.222229395120480511e-01
9.049999999999851497e+00 4.966287062800367469e-01 -7.954510999272298988e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.264837482125686918e-01 2.222229288329853336e-01
9.059999999999851283e+00 4.940160662688864446e-01 -8.058223452204386905e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.252726851261752317e-01 2.222229183129133812e-01
9.069999999999851070e+00 4.914224058185172606e-01 -8.155224252300402599e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.240733746004951676e-01 2.222229079494651149e-01
9.079999999999850857e+00 4.888487608785223038e-01 -8.245652036845907418e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.228860943818703977e-01 2.222228977403087613e-01
9.089999999999850644e+00 4.862961244582879594e-01 -8.329645392689005723e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.217111099499725985e-01 2.222228876831471578e-01
9.099999999999850431e+00 4.837654472846869003e-01 -8.407342772405011766e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.205486746179121327e-01 2.222228777757173923e-01
9.109999999999850218e+00 4.812576384663659335e-01 -8.478882413021500419e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.193990296398039497e-01 2.222228680157903036e-01
9.119999999999850004e+00 4.787735661640249996e-01 -8.544402257278106705e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.182624043254179719e-01 2.222228584011697594e-01
9.129999999999849791e+00 4.763140582660976841e-01 -8.604039877394639713e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.171390161615496056e-01 2.222228489296925180e-01
9.139999999999849578e+00 4.738799030692570358e-01 -8.657932401320310445e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.160290709397558268e-01 2.222228395992273398e-01
9.149999999999849365e+00 4.714718499631858628e-01 -8.706216441436148701e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.149327628901110759e-01 2.222228304076749039e-01
9.159999999999849152e+00 4.690906101190633892e-01 -8.749028025682029086e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.138502748206460524e-01 2.222228213529670870e-01
9.169999999999848939e+00 4.667368571812343103e-01 -8.786502531079010136e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.127817782621408499e-01 2.222228124330664079e-01
9.179999999999848725e+00 4.644112279615414951e-01 -8.818774619617167354e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.117274336179536198e-01 2.222228036459659717e-01
9.189999999999848512e+00 4.621143231358142422e-01 -8.845978176478448696e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.106873903185725261e-01 2.222227949896885824e-01
9.199999999999848299e+00 4.598467079420215931e-01 -8.868246250563592559e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.096617869805892181e-01 2.222227864622865479e-01
9.209999999999848086e+00 4.576089128796101413e-01 -8.885710997291633439e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.086507515697987952e-01 2.222227780618411253e-01
9.219999999999847873e+00 4.554014344095613787e-01 -8.898503623640036109e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.076544015681397681e-01 2.222227697864622153e-01
9.229999999999847660e+00 4.532247356547164929e-01 -8.906754335393081423e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.066728441441960051e-01 2.222227616342878076e-01
9.239999999999847446e+00 4.510792470999289150e-01 -8.910592286565721665e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.057061763269896010e-01 2.222227536034835915e-01
9.249999999999847233e+00 4.489653672916192328e-01 -8.910145530969747207e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.047544851828022816e-01 2.222227456922426514e-01
9.259999999999847020e+00 4.468834635363189700e-01 -8.905540975888763533e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.038178479947699517e-01 2.222227378987848001e-01
9.269999999999846807e+00 4.448338725978035479e-01 -8.896904337828187570e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.028963324450027639e-01 2.222227302213566347e-01
9.279999999999846594e+00 4.428169013924262432e-01 -8.884360100306167018e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.019899967989904843e-01 2.222227226582305926e-01
9.289999999999846381e+00 4.408328276822787717e-01 -8.868031473651108443e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.010988900920601896e-01 2.222227152077048962e-01
9.299999999999846167e+00 4.388819007658157356e-01 -8.848040356771245951e-02 6.418559184448168198e-01 7.668252603803298317e-01 1.002230523176602939e-01 2.222227078681032753e-01
9.309999999999845954e+00 4.369643421655926563e-01 -8.824507300861517134e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.936251461725247036e-02 2.222227006377741620e-01
9.319999999999845741e+00 4.350803463127795312e-01 -8.797551475012826971e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.851729947159910961e-02 2.222226935150907468e-01
9.329999999999845528e+00 4.332300812281236757e-01 -8.767290633688658297e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.768742089324156108e-02 2.222226864984504224e-01
9.339999999999845315e+00 4.314136891990477674e-01 -8.733841086033856949e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.687288461997094202e-02 2.222226795862743409e-01
9.349999999999845102e+00 4.296312874525799463e-01 -8.697317666980343420e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.607368830909911173e-02 2.222226727770072463e-01
9.359999999999844889e+00 4.278829688238257045e-01 -8.657833710114430648e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.528982173234518127e-02 2.222226660691170586e-01
9.369999999999844675e+00 4.261688024197005098e-01 -8.615501022270394271e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.452126697115798004e-02 2.222226594610944017e-01
9.379999999999844462e+00 4.244888342776557688e-01 -8.570429859814905627e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.376799861230189492e-02 2.222226529514525206e-01
9.389999999999844249e+00 4.228430880191401120e-01 -8.522728906586986286e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.302998394353981237e-02 2.222226465387266703e-01
9.399999999999844036e+00 4.212315654975488100e-01 -8.472505253458098573e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.230718314925163981e-02 2.222226402214739216e-01
9.409999999999843823e+00 4.196542474404257872e-01 -8.419864379477108585e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.159954950583441835e-02 2.222226339982729393e-01
9.419999999999843610e+00 4.181110940856928027e-01 -8.364910134564869371e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.090702957673482687e-02 2.222226278677234546e-01
9.429999999999843396e+00 4.166020458116903025e-01 -8.307744723723288482e-02 6.418559184448168198e-01 7.668252603803298317e-01 9.022956340697045607e-02 2.222226218284460431e-01
9.439999999999843183e+00 4.151270237608248870e-01 -8.248468692723844031e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.956708471700250418e-02 2.222226158790818196e-01
9.449999999999842970e+00 4.136859304566284368e-01 -8.187180915240629964e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.891952109582722252e-02 2.222226100182921049e-01
9.459999999999842757e+00 4.122786504140442676e-01 -8.123978581393173637e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.828679419315961507e-02 2.222226042447583427e-01
9.469999999999842544e+00 4.109050507427636223e-01 -8.058957187664388122e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.766881991058694812e-02 2.222225985571813223e-01
9.479999999999842331e+00 4.095649817434474649e-01 -7.992210528159261751e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.706550859157621836e-02 2.222225929542814282e-01
9.489999999999842117e+00 4.082582774966759254e-01 -7.923830687170008158e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.647676521022328033e-02 2.222225874347978636e-01
9.499999999999841904e+00 4.069847564444786792e-01 -7.853908033013665135e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.590248955863764857e-02 2.222225819974887606e-01
9.509999999999841691e+00 4.057442219643065950e-01 -7.782531213108317969e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.534257643286051465e-02 2.222225766411307368e-01
9.519999999999841478e+00 4.045364629353149222e-01 -7.709787150254381050e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.479691581721909843e-02 2.222225713645185619e-01
9.529999999999841265e+00 4.033612542968371129e-01 -7.635761040087594986e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.426539306702482413e-02 2.222225661664649354e-01
9.539999999999841052e+00 4.022183575989351501e-01 -7.560536349670704537e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.374788908952703059e-02 2.222225610458003486e-01
9.549999999999840838e+00 4.011075215449228515e-01 -7.484194817191010263e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.324428052303881054e-02 2.222225560013725287e-01
9.559999999999840625e+00 4.000284825257645061e-01 -7.406816452731299072e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.275443991415550038e-02 2.222225510320465502e-01
9.569999999999840412e+00 3.989809651462600804e-01 -7.328479540081972443e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.227823589299060325e-02 2.222225461367042243e-01
9.579999999999840199e+00 3.979646827429360600e-01 -7.249260639562454811e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.181553334635835451e-02 2.222225413142441264e-01
9.589999999999839986e+00 3.969793378935678185e-01 -7.169234591820351776e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.136619358883542819e-02 2.222225365635811800e-01
9.599999999999839773e+00 3.960246229182676769e-01 -7.088474522577090098e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.093007453163927889e-02 2.222225318836464070e-01
9.609999999999839559e+00 3.951002203720787032e-01 -7.007051848289165552e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.050703084926320863e-02 2.222225272733868162e-01
9.619999999999839346e+00 3.942058035290225138e-01 -6.925036282694446710e-02 6.418559184448168198e-01 7.668252603803298317e-01 8.009691414381288344e-02 2.222225227317651541e-01
9.629999999999839133e+00 3.933410368575555038e-01 -6.842495844213339340e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.969957310699225805e-02 2.222225182577594049e-01
9.639999999999838920e+00 3.925055764873949249e-01 -6.759496864175007502e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.931485367969069722e-02 2.222225138503630404e-01
9.649999999999838707e+00 3.916990706676817813e-01 -6.676103995839179073e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.894259920912577444e-02 2.222225095085842705e-01
9.659999999999838494e+00 3.909211602164550659e-01 -6.592380224184495041e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.858265060350060061e-02 2.222225052314461824e-01
9.669999999999838280e+00 3.901714789614174617e-01 -6.508386876434689439e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.823484648413728260e-02 2.222225010179864069e-01
9.679999999999838067e+00 3.894496541719781879e-01 -6.424183633294346107e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.789902333505104026e-02 2.222224968672570078e-01
9.689999999999837854e+00 3.887553069825646079e-01 -6.339828540866314366e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.757501564993318777e-02 2.222224927783238713e-01
